Date,Hour,Date : Hour hours,Cell Name,Downtime,TCH Drop rate,TCH Drops,TCH Congestion,SD Congestion,Traffic,Utilization,SS Drops,Qual Drops,TA Drops,Other Drops
15/06/2019,3,15/06/2019 : 3 hours,32022,0,0.877874917,31,0,0,16.8,28,17,4,7,3
15/06/2019,3,15/06/2019 : 3 hours,39242,0,0.828204021,43,0,0,6.6,11,23,10,7,3
15/06/2019,3,15/06/2019 : 3 hours,18742,0,0.14198107,37,0,0,27,45,14,18,5,0
15/06/2019,3,15/06/2019 : 3 hours,30052,0,0.711976096,22,0,0,13.8,23,13,5,3,1
15/06/2019,3,15/06/2019 : 3 hours,12462,0,0.815841906,34,0,0,12,20,19,11,4,0
15/06/2019,3,15/06/2019 : 3 hours,19562,0,0.579744238,43,0,0,21,35,14,19,8,2
15/06/2019,3,15/06/2019 : 3 hours,39122,0,0.491351141,17,0,0,21.6,36,1,8,5,3
15/06/2019,3,15/06/2019 : 3 hours,10043,0,0.677229949,29,0,0,10.2,17,12,5,7,5
15/06/2019,3,15/06/2019 : 3 hours,12563,0,0.168897689,35,0,0,19.8,33,22,7,5,1
15/06/2019,3,15/06/2019 : 3 hours,26093,0,0.81521325,25,0,0,6.6,11,7,11,7,0
15/06/2019,3,15/06/2019 : 3 hours,31143,0,0.491918434,8,0,0,24.6,41,4,1,1,2
15/06/2019,3,15/06/2019 : 3 hours,34153,0,0.988249929,27,0,0,3.6,6,11,10,3,3
15/06/2019,3,15/06/2019 : 3 hours,31033,0,0.267978249,21,0,0,3.6,6,15,4,2,0
15/06/2019,3,15/06/2019 : 3 hours,26113,0,0.633181544,18,0,0,3.6,6,12,1,5,0
15/06/2019,3,15/06/2019 : 3 hours,32013,0,0.367868479,33,0,0,4.8,8,19,12,1,1
15/06/2019,3,15/06/2019 : 3 hours,11283,0,0.096875321,19,0,0,1.8,3,7,7,3,2
15/06/2019,3,15/06/2019 : 3 hours,23143,0,0.93949781,45,0,0,13.8,23,25,7,10,3
15/06/2019,3,15/06/2019 : 3 hours,35363,0,0.853473431,33,0,0,27,45,13,15,4,1
15/06/2019,3,15/06/2019 : 3 hours,20063,0,0.277370631,30,0,0,23.4,39,16,7,7,0
15/06/2019,3,15/06/2019 : 3 hours,37153,0,0.06176288,14,0,0,16.2,27,3,5,4,2
15/06/2019,3,15/06/2019 : 3 hours,31163,0,0.305437836,20,0,0,22.2,37,4,7,4,5
15/06/2019,3,15/06/2019 : 3 hours,21133,0,0.925892981,12,0,0,25.2,42,6,0,4,2
15/06/2019,3,15/06/2019 : 3 hours,28363,0,0.672573717,37,0,0,10.8,18,20,15,2,0
15/06/2019,3,15/06/2019 : 3 hours,23613,0,0.006127208,14,0,0,8.4,14,5,7,1,1
15/06/2019,3,15/06/2019 : 3 hours,32023,0,0.138362098,46,0,0,21,35,22,20,3,1
15/06/2019,3,15/06/2019 : 3 hours,39243,0,0.309240903,13,0,0,4.2,7,1,4,7,1
15/06/2019,3,15/06/2019 : 3 hours,18743,0,0.651677544,32,0,0,0.6,1,20,7,4,1
15/06/2019,3,15/06/2019 : 3 hours,30053,0,0.028219287,24,0,0,12.6,21,8,10,6,0
15/06/2019,3,15/06/2019 : 3 hours,12463,0,0.31471251,23,0,0,25.8,43,18,0,2,3
15/06/2019,3,15/06/2019 : 3 hours,19563,0,0.081940215,21,0,0,16.8,28,1,8,7,5
15/06/2019,3,15/06/2019 : 3 hours,39123,0,0.150903466,54,0,0,15.6,26,20,20,9,5
15/06/2019,4,15/06/2019 : 4 hours,10041,0,0.015874798,40,0,0,8.4,14,15,14,10,1
15/06/2019,4,15/06/2019 : 4 hours,12561,0,0.834604063,45,0,0,7.2,12,15,20,7,3
15/06/2019,4,15/06/2019 : 4 hours,26091,0,0.962334502,16,0,0,6,10,10,2,1,3
15/06/2019,4,15/06/2019 : 4 hours,31141,0,0.336051597,19,0,0,6.6,11,6,0,9,4
15/06/2019,4,15/06/2019 : 4 hours,34151,0,0.580555894,28,0,0,2.4,4,4,18,3,3
15/06/2019,4,15/06/2019 : 4 hours,31031,0,0.21019736,37,0,0,13.8,23,12,12,9,4
15/06/2019,4,15/06/2019 : 4 hours,26111,0,0.657481811,20,0,0,0,0,7,6,7,0
15/06/2019,4,15/06/2019 : 4 hours,32011,0,0.762709608,49,0,0,0.6,1,24,10,10,5
15/06/2019,4,15/06/2019 : 4 hours,11281,0,0.126368006,12,0,0,2.4,4,3,6,3,0
15/06/2019,4,15/06/2019 : 4 hours,23141,0,0.016405326,33,0,0,24.6,41,25,6,1,1
15/06/2019,4,15/06/2019 : 4 hours,35361,0,0.621375429,30,0,0,9,15,16,14,0,0
15/06/2019,4,15/06/2019 : 4 hours,20061,0,0.800355085,35,0,0,10.8,18,17,12,5,1
15/06/2019,4,15/06/2019 : 4 hours,37151,0,0.354317608,39,0,0,14.4,24,22,8,8,1
15/06/2019,4,15/06/2019 : 4 hours,31161,0,0.829116688,24,0,0,21.6,36,14,1,7,2
15/06/2019,4,15/06/2019 : 4 hours,21131,0,0.560884211,35,0,0,21.6,36,19,3,9,4
15/06/2019,4,15/06/2019 : 4 hours,28361,0,0.10998189,25,0,0,7.2,12,1,15,5,4
15/06/2019,4,15/06/2019 : 4 hours,23611,0,0.311268562,33,0,0,2.4,4,12,13,4,4
15/06/2019,4,15/06/2019 : 4 hours,32021,0,0.300867625,25,0,0,23.4,39,6,10,7,2
15/06/2019,4,15/06/2019 : 4 hours,39241,0,0.730272609,30,0,0,11.4,19,8,7,10,5
15/06/2019,4,15/06/2019 : 4 hours,18741,0,0.709549794,37,0,0,12.6,21,11,17,9,0
15/06/2019,4,15/06/2019 : 4 hours,30051,0,0.067520057,26,0,0,25.8,43,3,17,1,5
15/06/2019,4,15/06/2019 : 4 hours,12461,0,0.07453635,29,0,0,8.4,14,16,8,0,5
15/06/2019,4,15/06/2019 : 4 hours,19561,0,0.401081384,33,0,0,10.2,17,16,16,1,0
15/06/2019,4,15/06/2019 : 4 hours,39121,0,0.539940727,32,0,0,7.2,12,17,10,3,2
15/06/2019,4,15/06/2019 : 4 hours,10042,0,0.113983335,20,0,0,6,10,2,10,8,0
15/06/2019,4,15/06/2019 : 4 hours,12562,0,0.092848639,34,0,0,22.2,37,12,9,8,5
15/06/2019,4,15/06/2019 : 4 hours,26092,0,0.387000683,23,0,0,7.2,12,0,16,3,4
15/06/2019,4,15/06/2019 : 4 hours,31142,0,0.493964901,25,0,0,1.8,3,4,13,4,4
15/06/2019,4,15/06/2019 : 4 hours,34152,0,0.253711566,30,0,0,7.8,13,1,16,9,4
15/06/2019,4,15/06/2019 : 4 hours,31032,0,0.372659992,3,0,0,18,30,2,0,1,0
15/06/2019,4,15/06/2019 : 4 hours,26112,0,0.581980576,25,0,0,13.8,23,18,5,2,0
15/06/2019,4,15/06/2019 : 4 hours,32012,0,0.406616686,38,0,0,13.2,22,13,20,3,2
15/06/2019,4,15/06/2019 : 4 hours,11282,0,0.70992863,11,0,0,9,15,1,5,0,5
15/06/2019,4,15/06/2019 : 4 hours,23142,0,0.339401395,23,0,0,9.6,16,5,17,0,1
15/06/2019,4,15/06/2019 : 4 hours,35362,0,0.99642848,33,0,0,5.4,9,11,15,6,1
15/06/2019,4,15/06/2019 : 4 hours,20062,0,0.217447814,24,0,0,15.6,26,13,9,2,0
15/06/2019,4,15/06/2019 : 4 hours,37152,0,0.624738654,32,0,0,4.2,7,13,13,5,1
15/06/2019,4,15/06/2019 : 4 hours,31162,0,0.468073149,28,0,0,3.6,6,7,6,10,5
15/06/2019,4,15/06/2019 : 4 hours,21132,0,0.434508346,49,0,0,15,25,24,15,8,2
15/06/2019,4,15/06/2019 : 4 hours,28362,0,0.477108914,30,0,0,20.4,34,11,8,6,5
15/06/2019,4,15/06/2019 : 4 hours,23612,0,0.676364083,40,0,0,21,35,19,11,9,1
15/06/2019,4,15/06/2019 : 4 hours,32022,0,0.099592154,30,0,0,0.6,1,6,17,7,0
15/06/2019,4,15/06/2019 : 4 hours,39242,0,0.432787125,39,0,0,7.8,13,6,18,10,5
15/06/2019,4,15/06/2019 : 4 hours,18742,0,0.734234195,34,0,0,2.4,4,13,8,9,4
15/06/2019,4,15/06/2019 : 4 hours,30052,0,0.892742401,14,0,0,15.6,26,0,11,0,3
15/06/2019,4,15/06/2019 : 4 hours,12462,0,0.582403047,30,0,0,3,5,0,20,7,3
15/06/2019,4,15/06/2019 : 4 hours,19562,0,0.234362325,37,0,0,17.4,29,25,0,8,4
15/06/2019,4,15/06/2019 : 4 hours,39122,0,0.877587213,25,0,0,10.2,17,7,4,10,4
15/06/2019,4,15/06/2019 : 4 hours,10043,0,0.51946678,13,0,0,1.2,2,0,6,2,5
15/06/2019,4,15/06/2019 : 4 hours,12563,0,0.405046401,37,0,0,4.8,8,7,17,8,5
15/06/2019,4,15/06/2019 : 4 hours,26093,0,0.623812071,15,0,0,9,15,5,4,6,0
15/06/2019,4,15/06/2019 : 4 hours,31143,0,0.223607222,15,0,0,16.8,28,4,0,6,5
15/06/2019,4,15/06/2019 : 4 hours,34153,0,0.147243765,17,0,0,1.2,2,10,0,7,0
15/06/2019,4,15/06/2019 : 4 hours,31033,0,0.812508589,24,0,0,15.6,26,6,15,3,0
15/06/2019,4,15/06/2019 : 4 hours,26113,0,0.577384609,10,0,0,14.4,24,8,1,1,0
15/06/2019,4,15/06/2019 : 4 hours,32013,0,0.752952021,30,0,0,16.8,28,11,5,9,5
15/06/2019,4,15/06/2019 : 4 hours,11283,0,0.470882376,14,0,0,21.6,36,9,2,2,1
15/06/2019,4,15/06/2019 : 4 hours,23143,0,0.262067267,34,0,0,25.2,42,11,11,7,5
15/06/2019,4,15/06/2019 : 4 hours,35363,0,0.750602828,11,0,0,8.4,14,0,6,0,5
15/06/2019,4,15/06/2019 : 4 hours,20063,0,0.060261723,33,0,0,8.4,14,12,16,3,2
15/06/2019,4,15/06/2019 : 4 hours,37153,0,0.00722984,45,0,0,0.6,1,23,13,9,0
15/06/2019,4,15/06/2019 : 4 hours,31163,0,0.266967118,33,0,0,2.4,4,18,7,6,2
15/06/2019,4,15/06/2019 : 4 hours,21133,0,0.442823256,19,0,0,0,0,2,7,7,3
15/06/2019,4,15/06/2019 : 4 hours,28363,0,0.731226213,38,0,0,8.4,14,19,15,3,1
15/06/2019,4,15/06/2019 : 4 hours,23613,0,0.368527308,51,0,0,24,40,23,18,8,2
15/06/2019,4,15/06/2019 : 4 hours,32023,0,0.02873132,24,0,0,22.2,37,5,12,3,4
15/06/2019,4,15/06/2019 : 4 hours,39243,0,0.623382033,23,0,0,22.8,38,3,10,10,0
15/06/2019,4,15/06/2019 : 4 hours,18743,0,0.755061809,20,0,0,15,25,9,0,7,4
15/06/2019,4,15/06/2019 : 4 hours,30053,0,0.944879189,42,0,0,12,20,24,7,8,3
15/06/2019,4,15/06/2019 : 4 hours,12463,0,0.626417943,16,0,0,27,45,5,3,8,0
15/06/2019,4,15/06/2019 : 4 hours,19563,0,0.186799836,17,0,0,24,40,12,2,1,2
15/06/2019,4,15/06/2019 : 4 hours,39123,0,0.532046074,31,0,0,19.8,33,20,4,6,1
15/06/2019,5,15/06/2019 : 5 hours,10041,0,0.664746696,22,0,0,15.6,26,9,3,10,0
15/06/2019,5,15/06/2019 : 5 hours,12561,0,0.591927245,25,0,0,18,30,21,1,2,1
15/06/2019,5,15/06/2019 : 5 hours,26091,0,0.358956075,52,0,0,22.8,38,22,20,5,5
15/06/2019,5,15/06/2019 : 5 hours,31141,0,0.290809838,29,0,0,16.8,28,1,17,9,2
15/06/2019,5,15/06/2019 : 5 hours,34151,0,0.895429931,26,0,0,2.4,4,21,1,0,4
15/06/2019,5,15/06/2019 : 5 hours,31031,0,0.084229583,31,0,0,4.2,7,15,12,0,4
15/06/2019,5,15/06/2019 : 5 hours,26111,0,0.464082834,21,0,0,24.6,41,2,4,10,5
15/06/2019,5,15/06/2019 : 5 hours,32011,0,0.989462053,38,0,0,23.4,39,21,11,5,1
15/06/2019,5,15/06/2019 : 5 hours,11281,0,0.678592395,35,0,0,4.2,7,14,13,5,3
15/06/2019,5,15/06/2019 : 5 hours,23141,0,0.908148694,29,0,0,18.6,31,7,17,4,1
15/06/2019,5,15/06/2019 : 5 hours,35361,0,0.781494967,18,0,0,13.2,22,11,4,1,2
15/06/2019,5,15/06/2019 : 5 hours,20061,0,0.49217877,33,0,0,21,35,10,10,9,4
15/06/2019,5,15/06/2019 : 5 hours,37151,0,0.563430929,38,0,0,6,10,10,20,8,0
15/06/2019,5,15/06/2019 : 5 hours,31161,0,0.011307535,22,0,0,14.4,24,4,13,0,5
15/06/2019,5,15/06/2019 : 5 hours,21131,0,0.502544451,16,0,0,10.8,18,1,10,3,2
15/06/2019,5,15/06/2019 : 5 hours,28361,0,0.104880018,35,0,0,16.8,28,22,11,1,1
15/06/2019,5,15/06/2019 : 5 hours,23611,0,0.557611246,26,0,0,1.2,2,6,6,10,4
15/06/2019,5,15/06/2019 : 5 hours,32021,0,0.936284535,42,0,0,0,0,19,15,8,0
15/06/2019,5,15/06/2019 : 5 hours,39241,0,0.199420566,25,0,0,19.8,33,14,5,2,4
15/06/2019,5,15/06/2019 : 5 hours,18741,0,0.321704021,24,0,0,16.8,28,9,4,6,5
15/06/2019,5,15/06/2019 : 5 hours,30051,0,0.03383853,42,0,0,7.2,12,18,14,8,2
15/06/2019,5,15/06/2019 : 5 hours,12461,0,0.73713108,21,0,0,4.2,7,15,0,2,4
15/06/2019,5,15/06/2019 : 5 hours,19561,0,0.479886626,18,0,0,4.8,8,6,0,8,4
15/06/2019,5,15/06/2019 : 5 hours,39121,0,0.054514699,31,0,0,26.4,44,18,0,9,4
15/06/2019,5,15/06/2019 : 5 hours,10042,0,0.822515716,11,0,0,9,15,0,3,8,0
15/06/2019,5,15/06/2019 : 5 hours,12562,0,0.712785338,34,0,0,8.4,14,23,11,0,0
15/06/2019,5,15/06/2019 : 5 hours,26092,0,0.309705202,27,0,0,1.2,2,11,12,4,0
15/06/2019,5,15/06/2019 : 5 hours,31142,0,0.028216845,20,0,0,21,35,6,3,7,4
15/06/2019,5,15/06/2019 : 5 hours,34152,0,0.923598855,39,0,0,7.2,12,6,20,10,3
15/06/2019,5,15/06/2019 : 5 hours,31032,0,0.697781034,21,0,0,6.6,11,12,3,1,5
15/06/2019,5,15/06/2019 : 5 hours,26112,0,0.795135687,47,0,0,14.4,24,25,13,7,2
15/06/2019,5,15/06/2019 : 5 hours,32012,0,0.463847915,37,0,0,27,45,14,17,1,5
15/06/2019,5,15/06/2019 : 5 hours,11282,0,0.120551475,25,0,0,23.4,39,21,0,2,2
15/06/2019,5,15/06/2019 : 5 hours,23142,0,0.104506994,32,0,0,8.4,14,14,16,1,1
15/06/2019,5,15/06/2019 : 5 hours,35362,0,0.318038358,30,0,0,25.2,42,14,6,6,4
15/06/2019,5,15/06/2019 : 5 hours,20062,0,0.066252201,21,0,0,11.4,19,5,9,4,3
15/06/2019,5,15/06/2019 : 5 hours,37152,0,0.129610969,49,0,0,25.8,43,21,19,4,5
15/06/2019,5,15/06/2019 : 5 hours,31162,0,0.256648932,18,0,0,0.6,1,6,4,4,4
15/06/2019,5,15/06/2019 : 5 hours,21132,0,0.626463377,42,0,0,26.4,44,22,10,5,5
15/06/2019,5,15/06/2019 : 5 hours,28362,0,0.561656347,13,0,0,7.8,13,3,1,7,2
15/06/2019,5,15/06/2019 : 5 hours,23612,0,0.333881103,31,0,0,20.4,34,17,12,1,1
15/06/2019,5,15/06/2019 : 5 hours,32022,0,0.542286222,36,0,0,21.6,36,10,17,6,3
15/06/2019,5,15/06/2019 : 5 hours,39242,0,0.590382818,34,0,0,24,40,12,14,5,3
15/06/2019,5,15/06/2019 : 5 hours,18742,0,0.046861841,18,0,0,3,5,2,6,10,0
15/06/2019,5,15/06/2019 : 5 hours,30052,0,0.65235302,28,0,0,23.4,39,19,0,5,4
15/06/2019,5,15/06/2019 : 5 hours,12462,0,0.315954196,29,0,0,24.6,41,15,2,7,5
15/06/2019,5,15/06/2019 : 5 hours,19562,0,0.717415471,18,0,0,10.8,18,6,9,2,1
15/06/2019,5,15/06/2019 : 5 hours,39122,0,0.997354406,48,0,0,6.6,11,23,15,8,2
15/06/2019,5,15/06/2019 : 5 hours,10043,0,0.351026388,25,0,0,15.6,26,17,1,2,5
15/06/2019,5,15/06/2019 : 5 hours,12563,0,0.482441587,39,0,0,17.4,29,17,17,2,3
15/06/2019,5,15/06/2019 : 5 hours,26093,0,0.796375382,41,0,0,18.6,31,10,17,9,5
15/06/2019,5,15/06/2019 : 5 hours,31143,0,0.603491937,28,0,0,0.6,1,16,6,2,4
15/06/2019,5,15/06/2019 : 5 hours,34153,0,0.963161892,26,0,0,19.2,32,10,14,2,0
15/06/2019,5,15/06/2019 : 5 hours,31033,0,0.125364006,30,0,0,22.2,37,8,15,2,5
15/06/2019,5,15/06/2019 : 5 hours,26113,0,0.414434108,27,0,0,18,30,6,10,8,3
15/06/2019,5,15/06/2019 : 5 hours,32013,0,0.336907529,32,0,0,5.4,9,11,15,4,2
15/06/2019,5,15/06/2019 : 5 hours,11283,0,0.015924125,24,0,0,17.4,29,10,2,9,3
15/06/2019,5,15/06/2019 : 5 hours,23143,0,0.525347958,20,0,0,0,0,1,15,3,1
15/06/2019,5,15/06/2019 : 5 hours,35363,0,0.667004826,32,0,0,12.6,21,8,14,7,3
15/06/2019,5,15/06/2019 : 5 hours,20063,0,0.927110072,23,0,0,7.2,12,17,3,3,0
15/06/2019,5,15/06/2019 : 5 hours,37153,0,0.076604872,42,0,0,15.6,26,22,19,0,1
15/06/2019,5,15/06/2019 : 5 hours,31163,0,0.38014272,44,0,0,23.4,39,22,13,7,2
15/06/2019,5,15/06/2019 : 5 hours,21133,0,0.653393057,29,0,0,16.8,28,6,12,7,4
15/06/2019,5,15/06/2019 : 5 hours,28363,0,0.236170853,13,0,0,26.4,44,4,6,2,1
15/06/2019,5,15/06/2019 : 5 hours,23613,0,0.06581562,29,0,0,15,25,8,16,3,2
15/06/2019,5,15/06/2019 : 5 hours,32023,0,0.046132169,41,0,0,16.2,27,21,19,1,0
15/06/2019,5,15/06/2019 : 5 hours,39243,0,0.014949242,27,0,0,16.2,27,14,3,9,1
15/06/2019,5,15/06/2019 : 5 hours,18743,0,0.383954037,18,0,0,1.2,2,5,1,7,5
15/06/2019,5,15/06/2019 : 5 hours,30053,0,0.551701638,41,0,0,13.2,22,16,11,10,4
15/06/2019,5,15/06/2019 : 5 hours,12463,0,0.493675289,26,0,0,25.2,42,16,6,3,1
15/06/2019,5,15/06/2019 : 5 hours,19563,0,0.221307828,37,0,0,16.2,27,14,15,5,3
15/06/2019,5,15/06/2019 : 5 hours,39123,0,0.984061967,18,0,0,20.4,34,11,1,1,5
15/06/2019,6,15/06/2019 : 6 hours,10041,0,0.229099422,49,0,0,18.6,31,25,14,9,1
15/06/2019,6,15/06/2019 : 6 hours,12561,0,0.474021254,50,0,0,9,15,25,12,10,3
15/06/2019,6,15/06/2019 : 6 hours,26091,0,0.346512384,16,0,0,7.8,13,4,5,5,2
15/06/2019,6,15/06/2019 : 6 hours,31141,0,0.081040608,36,0,0,9,15,14,17,1,4
15/06/2019,6,15/06/2019 : 6 hours,34151,0,0.01804681,37,0,0,9,15,22,5,10,0
15/06/2019,6,15/06/2019 : 6 hours,31031,0,0.483287237,44,0,0,4.8,8,19,18,7,0
15/06/2019,6,15/06/2019 : 6 hours,26111,0,0.238340918,34,0,0,16.2,27,12,17,1,4
15/06/2019,6,15/06/2019 : 6 hours,32011,0,0.151349939,17,0,0,16.8,28,4,7,1,5
15/06/2019,6,15/06/2019 : 6 hours,11281,0,0.297552329,30,0,0,6,10,20,1,5,4
15/06/2019,6,15/06/2019 : 6 hours,23141,0,0.955895481,22,0,0,9.6,16,12,3,2,5
15/06/2019,6,15/06/2019 : 6 hours,35361,0,0.583238163,19,0,0,10.8,18,3,1,10,5
15/06/2019,6,15/06/2019 : 6 hours,20061,0,0.173727101,20,0,0,25.2,42,2,10,6,2
15/06/2019,6,15/06/2019 : 6 hours,37151,0,0.52030247,41,0,0,4.8,8,20,17,2,2
15/06/2019,6,15/06/2019 : 6 hours,31161,0,0.521750329,31,0,0,4.2,7,11,13,3,4
15/06/2019,6,15/06/2019 : 6 hours,21131,0,0.344345283,26,0,0,4.2,7,5,10,9,2
15/06/2019,6,15/06/2019 : 6 hours,28361,0,0.565936453,32,0,0,8.4,14,7,16,8,1
15/06/2019,6,15/06/2019 : 6 hours,23611,0,0.753001045,26,0,0,13.2,22,13,1,9,3
15/06/2019,6,15/06/2019 : 6 hours,32021,0,0.46346615,26,0,0,4.8,8,12,6,6,2
15/06/2019,6,15/06/2019 : 6 hours,39241,0,0.084516944,29,0,0,19.2,32,19,1,9,0
15/06/2019,6,15/06/2019 : 6 hours,18741,0,0.680471238,31,0,0,16.8,28,7,11,10,3
15/06/2019,6,15/06/2019 : 6 hours,30051,0,0.886639886,32,0,0,27,45,13,14,3,2
15/06/2019,6,15/06/2019 : 6 hours,12461,0,0.894578495,41,0,0,25.2,42,16,17,7,1
15/06/2019,6,15/06/2019 : 6 hours,19561,0,0.501174487,41,0,0,18,30,12,17,10,2
15/06/2019,6,15/06/2019 : 6 hours,39121,0,0.653029807,40,0,0,12,20,16,14,7,3
15/06/2019,6,15/06/2019 : 6 hours,10042,0,0.054433209,29,0,0,10.2,17,20,4,4,1
15/06/2019,6,15/06/2019 : 6 hours,12562,0,0.135226882,38,0,0,13.8,23,20,13,0,5
15/06/2019,6,15/06/2019 : 6 hours,26092,0,0.879776952,39,0,0,7.2,12,25,2,10,2
15/06/2019,6,15/06/2019 : 6 hours,31142,0,0.634704166,22,0,0,4.8,8,9,3,9,1
15/06/2019,6,15/06/2019 : 6 hours,34152,0,0.19846306,29,0,0,19.8,33,13,2,10,4
15/06/2019,6,15/06/2019 : 6 hours,31032,0,0.385520207,6,0,0,25.8,43,2,0,3,1
15/06/2019,6,15/06/2019 : 6 hours,26112,0,0.529543661,22,0,0,13.2,22,12,7,1,2
15/06/2019,6,15/06/2019 : 6 hours,32012,0,0.537227602,9,0,0,27,45,5,0,3,1
15/06/2019,6,15/06/2019 : 6 hours,11282,0,0.120181567,46,0,0,20.4,34,17,17,9,3
15/06/2019,6,15/06/2019 : 6 hours,23142,0,0.940104736,35,0,0,4.2,7,18,8,4,5
15/06/2019,6,15/06/2019 : 6 hours,35362,0,0.955204126,2,0,0,8.4,14,1,0,0,1
15/06/2019,6,15/06/2019 : 6 hours,20062,0,0.942282243,31,0,0,19.2,32,9,12,6,4
15/06/2019,6,15/06/2019 : 6 hours,37152,0,0.325301872,28,0,0,4.2,7,12,5,6,5
15/06/2019,6,15/06/2019 : 6 hours,31162,0,0.971418361,17,0,0,16.2,27,7,5,0,5
15/06/2019,6,15/06/2019 : 6 hours,21132,0,0.640669865,33,0,0,0.6,1,19,7,4,3
15/06/2019,6,15/06/2019 : 6 hours,28362,0,0.615407429,30,0,0,4.2,7,1,15,10,4
15/06/2019,6,15/06/2019 : 6 hours,23612,0,0.684261648,32,0,0,13.8,23,10,18,3,1
15/06/2019,6,15/06/2019 : 6 hours,32022,0,0.757562295,25,0,0,13.8,23,12,5,7,1
15/06/2019,6,15/06/2019 : 6 hours,39242,0,0.10460632,30,0,0,9.6,16,13,8,8,1
15/06/2019,6,15/06/2019 : 6 hours,18742,0,0.990597859,33,0,0,6.6,11,20,6,2,5
15/06/2019,6,15/06/2019 : 6 hours,30052,0,0.511357255,45,0,0,0,0,21,12,7,5
15/06/2019,6,15/06/2019 : 6 hours,12462,0,0.617654575,36,0,0,12,20,14,20,1,1
15/06/2019,6,15/06/2019 : 6 hours,19562,0,0.456254448,38,0,0,19.2,32,9,20,9,0
15/06/2019,6,15/06/2019 : 6 hours,39122,0,0.430536669,25,0,0,0,0,9,4,8,4
15/06/2019,6,15/06/2019 : 6 hours,10043,0,0.202984833,34,0,0,7.8,13,6,15,8,5
15/06/2019,6,15/06/2019 : 6 hours,12563,0,0.271265834,15,0,0,20.4,34,7,4,2,2
15/06/2019,6,15/06/2019 : 6 hours,26093,0,0.046382529,45,0,0,22.2,37,20,15,8,2
15/06/2019,6,15/06/2019 : 6 hours,31143,0,0.556066042,19,0,0,3.6,6,6,3,5,5
15/06/2019,6,15/06/2019 : 6 hours,34153,0,0.44810817,20,0,0,25.8,43,2,11,7,0
15/06/2019,6,15/06/2019 : 6 hours,31033,0,0.326838436,15,0,0,20.4,34,0,5,5,5
15/06/2019,6,15/06/2019 : 6 hours,26113,0,0.819978168,22,0,0,2.4,4,2,7,10,3
15/06/2019,6,15/06/2019 : 6 hours,32013,0,0.084283039,46,0,0,19.8,33,20,13,8,5
15/06/2019,6,15/06/2019 : 6 hours,11283,0,0.027856399,41,0,0,16.8,28,16,18,6,1
15/06/2019,6,15/06/2019 : 6 hours,23143,0,0.028378536,19,0,0,20.4,34,2,11,4,2
15/06/2019,6,15/06/2019 : 6 hours,35363,0,0.230754692,21,0,0,7.2,12,5,10,6,0
15/06/2019,6,15/06/2019 : 6 hours,20063,0,0.792802693,15,0,0,10.8,18,2,3,5,5
15/06/2019,6,15/06/2019 : 6 hours,37153,0,0.335994903,28,0,0,4.8,8,17,9,1,1
15/06/2019,6,15/06/2019 : 6 hours,31163,0,0.599863454,17,0,0,21.6,36,2,5,5,5
15/06/2019,6,15/06/2019 : 6 hours,21133,0,0.167858683,25,0,0,9.6,16,18,7,0,0
15/06/2019,6,15/06/2019 : 6 hours,28363,0,0.950919735,17,0,0,21.6,36,7,7,0,3
15/06/2019,6,15/06/2019 : 6 hours,23613,0,0.837715565,37,0,0,15.6,26,19,8,6,4
15/06/2019,6,15/06/2019 : 6 hours,32023,0,0.355444644,13,0,0,25.8,43,3,0,6,4
15/06/2019,6,15/06/2019 : 6 hours,39243,0,0.58651262,26,0,0,17.4,29,7,10,4,5
15/06/2019,6,15/06/2019 : 6 hours,18743,0,0.363417849,21,0,0,10.8,18,9,3,8,1
15/06/2019,6,15/06/2019 : 6 hours,30053,0,0.832217022,35,0,0,21,35,20,12,2,1
15/06/2019,6,15/06/2019 : 6 hours,12463,0,0.001032066,27,0,0,4.8,8,6,9,7,5
15/06/2019,6,15/06/2019 : 6 hours,19563,0,0.847728953,38,0,0,0.6,1,25,4,8,1
15/06/2019,6,15/06/2019 : 6 hours,39123,0,0.934063103,47,0,0,24,40,15,20,7,5
15/06/2019,7,15/06/2019 : 7 hours,10041,0,0.968850448,23,0,0,25.2,42,14,2,3,4
15/06/2019,7,15/06/2019 : 7 hours,12561,0,0.909333181,28,0,0,27,45,5,9,9,5
15/06/2019,7,15/06/2019 : 7 hours,26091,0,0.539466297,25,0,0,18.6,31,7,7,10,1
15/06/2019,7,15/06/2019 : 7 hours,31141,0,0.544189211,25,0,0,6,10,7,14,4,0
15/06/2019,7,15/06/2019 : 7 hours,34151,0,0.84478559,20,0,0,3.6,6,3,15,2,0
15/06/2019,7,15/06/2019 : 7 hours,31031,0,0.860805117,42,0,0,22.8,38,18,18,4,2
15/06/2019,7,15/06/2019 : 7 hours,26111,0,0.975648467,23,0,0,21.6,36,9,7,4,3
15/06/2019,7,15/06/2019 : 7 hours,32011,0,0.173122121,23,0,0,13.8,23,17,1,2,3
15/06/2019,7,15/06/2019 : 7 hours,11281,0,0.803641173,35,0,0,25.2,42,7,13,10,5
15/06/2019,7,15/06/2019 : 7 hours,23141,0,0.628812888,26,0,0,1.8,3,5,10,9,2
15/06/2019,7,15/06/2019 : 7 hours,35361,0,0.00885329,25,0,0,22.2,37,6,12,2,5
15/06/2019,7,15/06/2019 : 7 hours,20061,0,0.654014685,23,0,0,27,45,4,7,10,2
